UnitID,"10 Year Mean Earnings (0-30,000)","6 Year Mean Earnings (0-30,000)","6 Year Median Earnings (0-30,000)","8 Year Median Earnings (0-30,000)","10 Year Median Earnings (0-30,000)","Median Student Loan Debt (0-30,000)","Number of Students in the Median Debt, Low-Income (0-30,000) Student Cohort",year (year)
493080,NA,NA,33144,40396,NA,6439,308,latest
493132,47700,35400,41036,41601,47394,11166,2591,latest
493150,NA,NA,NA,NA,NA,7767,356,latest
493372,NA,NA,23707,24735,NA,6211,104,latest
493451,NA,17900,25926,24983,19463,7917,342,latest
493479,NA,NA,NA,NA,NA,NA,NA,latest
493488,NA,NA,NA,NA,NA,NA,NA,latest
493503,NA,NA,NA,NA,NA,NA,NA,latest
493512,NA,NA,NA,NA,NA,NA,NA,latest
493521,NA,NA,NA,NA,NA,NA,NA,latest
493530,NA,NA,NA,NA,NA,NA,NA,latest
493549,NA,NA,NA,NA,NA,9500,158,latest
493558,NA,NA,NA,NA,NA,NA,NA,latest
493567,NA,NA,NA,NA,NA,NA,NA,latest
493576,NA,NA,NA,NA,NA,NA,NA,latest
493585,NA,NA,NA,NA,NA,NA,NA,latest
493594,NA,NA,NA,NA,NA,NA,NA,latest
493600,NA,NA,NA,NA,NA,NA,NA,latest
493619,NA,NA,NA,NA,NA,NA,NA,latest
493628,NA,NA,NA,NA,NA,NA,43,latest
493637,NA,NA,NA,NA,NA,NA,NA,latest
493646,NA,NA,NA,NA,NA,NA,NA,latest
493655,NA,NA,NA,NA,NA,NA,NA,latest
493664,NA,NA,NA,NA,NA,NA,NA,latest
493673,NA,NA,NA,NA,NA,NA,NA,latest
493682,NA,NA,NA,NA,NA,NA,NA,latest
493691,NA,NA,NA,NA,NA,NA,NA,latest
493707,NA,NA,NA,NA,NA,NA,NA,latest
493716,NA,NA,NA,NA,NA,NA,NA,latest
493725,NA,NA,NA,NA,NA,4500,77,latest
493734,NA,NA,NA,NA,NA,NA,NA,latest
493743,NA,NA,NA,NA,NA,NA,125,latest
493752,NA,NA,NA,NA,NA,NA,NA,latest
493761,NA,NA,NA,NA,NA,7250,41,latest
493770,NA,NA,NA,NA,NA,NA,NA,latest
493789,NA,NA,NA,NA,NA,6212,74,latest
493798,NA,NA,NA,NA,NA,NA,NA,latest
493804,NA,NA,NA,NA,NA,NA,62,latest
493813,NA,NA,NA,NA,NA,16071,88,latest
493822,NA,NA,NA,NA,NA,5500,39,latest
493831,NA,NA,NA,NA,NA,NA,NA,latest
493868,NA,NA,NA,NA,NA,NA,NA,latest
493895,NA,NA,NA,NA,NA,NA,NA,latest
493910,NA,NA,NA,NA,NA,NA,NA,latest
493947,NA,NA,NA,NA,NA,NA,NA,latest
493992,23900,20300,22548,22977,23872,7421,6710,latest
494001,NA,NA,28428,26131,NA,6333,124,latest
494010,NA,NA,NA,NA,NA,NA,NA,latest
494029,NA,NA,11112,NA,NA,NA,73,latest
494162,25200,21700,28843,29456,27818,9500,1971,latest
494232,NA,NA,NA,19554,NA,6333,155,latest
494250,NA,NA,23247,22206,26087,9349,822,latest
494269,29400,24400,24590,29014,33720,19874,1249,latest
494278,20700,18500,20034,19807,20441,10500,1794,latest
494287,20700,18500,20034,19807,20441,10500,1794,latest
494357,NA,21100,25591,26157,34407,9445,4171,latest
494436,23400,21600,27818,28006,28996,10000,1149,latest
494463,NA,NA,NA,NA,NA,NA,NA,latest
494472,NA,NA,NA,NA,NA,NA,NA,latest
494524,NA,NA,26718,27903,NA,7917,289,latest
494551,NA,NA,NA,NA,NA,NA,NA,latest
494588,27800,25400,32155,32394,32331,9500,7803,latest
494597,NA,NA,NA,NA,NA,NA,NA,latest
494603,NA,NA,NA,NA,NA,NA,NA,latest
494621,NA,NA,NA,NA,NA,NA,NA,latest
494630,NA,NA,NA,NA,NA,NA,NA,latest
494649,NA,NA,NA,NA,NA,NA,NA,latest
494658,NA,NA,NA,NA,NA,NA,NA,latest
494685,NA,NA,NA,NA,NA,NA,15,latest
494694,NA,NA,NA,NA,NA,NA,138,latest
494700,NA,NA,NA,NA,NA,NA,NA,latest
494719,NA,NA,NA,NA,NA,NA,NA,latest
494728,NA,NA,NA,NA,NA,NA,NA,latest
494737,NA,NA,NA,NA,NA,NA,NA,latest
494746,28600,28500,32401,38432,36736,9354,916,latest
494755,21000,19000,24914,28531,23114,7572,562,latest
494764,33100,28300,31732,34184,33295,9500,233,latest
494807,NA,NA,NA,NA,NA,NA,NA,latest
494843,27300,25000,29980,30422,33055,9332,1607,latest
494852,24500,21200,23929,28163,28191,13160,1710,latest
494898,NA,17900,25926,24983,19463,7917,342,latest
494904,NA,NA,NA,NA,NA,5500,72,latest
494940,NA,NA,NA,NA,NA,NA,NA,latest
494959,NA,NA,NA,NA,NA,NA,NA,latest
494977,NA,NA,NA,NA,NA,NA,NA,latest
494986,NA,NA,NA,NA,NA,NA,NA,latest
494995,NA,NA,NA,NA,NA,NA,NA,latest
495013,NA,NA,NA,NA,NA,NA,NA,latest
495031,NA,NA,NA,NA,NA,NA,NA,latest
495040,NA,NA,NA,NA,NA,NA,NA,latest
495059,NA,NA,NA,NA,NA,NA,NA,latest
495077,NA,NA,NA,NA,NA,NA,NA,latest
495101,NA,NA,NA,NA,NA,NA,NA,latest
495110,NA,NA,NA,NA,NA,NA,NA,latest
495129,NA,NA,NA,NA,NA,NA,NA,latest
495138,NA,NA,NA,NA,NA,NA,NA,latest
495147,NA,NA,NA,NA,NA,NA,NA,latest
495165,NA,NA,NA,NA,NA,NA,NA,latest
495174,NA,NA,NA,NA,NA,NA,NA,latest
495183,NA,NA,NA,NA,NA,NA,NA,latest
495192,NA,NA,NA,NA,NA,NA,NA,latest
495208,NA,NA,NA,NA,NA,NA,NA,latest
495217,NA,NA,NA,NA,NA,NA,NA,latest
495226,NA,NA,NA,NA,NA,NA,NA,latest
495235,NA,NA,NA,NA,NA,NA,NA,latest
495244,NA,NA,NA,NA,NA,NA,NA,latest
495253,NA,NA,NA,NA,NA,NA,NA,latest
495262,NA,NA,NA,NA,NA,NA,NA,latest
495271,NA,NA,NA,NA,NA,NA,NA,latest
495280,NA,NA,NA,NA,NA,NA,NA,latest
495299,NA,NA,NA,NA,NA,NA,NA,latest
495305,NA,NA,NA,NA,NA,NA,NA,latest
495314,NA,NA,NA,NA,NA,NA,NA,latest
495341,NA,NA,25517,15922,NA,8536,153,latest
495350,NA,NA,22673,NA,NA,9500,127,latest
495369,NA,NA,NA,NA,NA,6492,126,latest
495378,NA,22200,21631,27354,31352,5277,154,latest
495387,NA,NA,17396,NA,NA,NA,75,latest
495396,NA,NA,NA,NA,NA,NA,NA,latest
495411,NA,NA,24268,23511,22990,8028,637,latest
495420,25200,21700,28843,29456,27818,9500,1971,latest
495439,25200,21700,28843,29456,27818,9500,1971,latest
495448,25200,21700,28843,29456,27818,9500,1971,latest
495457,25200,21700,28843,29456,27818,9500,1971,latest
495518,21300,16700,19868,20094,21154,7667,1289,latest
495730,NA,NA,19586,NA,NA,7307,187,latest
495767,50800,36600,44040,45862,49377,19000,7468,latest
495776,NA,NA,NA,NA,NA,9483,86,latest
495794,NA,19900,24601,25646,21950,7917,290,latest
495837,23000,19800,21273,24840,25944,9500,3494,latest
495916,NA,NA,NA,NA,NA,NA,NA,latest
495925,30500,25900,30191,31041,33363,10118,6540,latest
495934,30500,25900,30191,31041,33363,10118,6540,latest
495943,30500,25900,30191,31041,33363,10118,6540,latest
495952,30500,25900,30191,31041,33363,10118,6540,latest
495961,30500,25900,30191,31041,33363,10118,6540,latest
495970,NA,NA,NA,23213,23016,NA,NA,latest
495998,30500,25900,30191,31041,33363,10118,6540,latest
496043,NA,NA,NA,NA,NA,NA,NA,latest
496052,NA,NA,NA,NA,NA,NA,NA,latest
496061,NA,NA,NA,NA,NA,NA,NA,latest
496186,NA,NA,NA,NA,NA,5250,103,latest
496265,37000,26500,31517,39039,34896,12000,125,latest
496283,24200,26800,29760,31927,32889,23584,213,latest
496292,25100,27000,24053,25732,26575,10657,12213,latest
496326,28600,22400,29453,30818,33175,17946,190,latest
496371,NA,NA,NA,NA,NA,9483,86,latest
496399,NA,NA,NA,NA,NA,NA,NA,latest
496469,NA,NA,NA,NA,NA,NA,NA,latest
496478,NA,NA,NA,NA,NA,NA,NA,latest
